nameuser,ipint,usergroup,country,usermac,userworkstation,firstname,lastname,usercity
mauro_mcknight,10.6.71.132,Groups,ie,90:AF:A1:31:FB:93,ws-mauro_mcknight,MAURO,MCKNIGHT,Belfast
krystal_estrada,10.1.251.182,ServiceAccounts,us,C6:7F:7D:B7:6B:A3,ws-krystal_estrada,KRYSTAL,ESTRADA,Boston
scottie_anthony,10.2.71.1,Devices,us,38:60:A9:3B:08:85,ws-scottie_anthony,SCOTTIE,ANTHONY,Arlington
julianne_watts,10.2.180.249,AZR,us,29:62:C6:46:A8:F5,ws-julianne_watts,JULIANNE,WATTS,Arlington
lorenzo_sawyer,10.15.95.143,ServiceAccounts,jp,C4:FA:BD:71:15:4B,ws-lorenzo_sawyer,LORENZO,SAWYER,Tokyo
cedric_watson,10.9.64.99,ESM,de,FE:76:D1:B7:C5:04,ws-cedric_watson,CEDRIC,WATSON,Munich
daren_vincent,10.13.176.135,ServiceAccounts,sg,36:9B:B4:B5:EB:0B,ws-daren_vincent,DAREN,VINCENT,Singapore
greg_schmidt,10.7.36.243,Devices,ie,38:12:DC:23:9B:42,ws-greg_schmidt,GREG,SCHMIDT,Dublin
myrna_holloway,10.2.176.139,SEC,us,B6:C1:45:8C:B0:3E,ws-myrna_holloway,MYRNA,HOLLOWAY,Arlington
anton_elliott,10.2.134.38,Groups,us,78:98:0D:23:F0:17,ws-anton_elliott,ANTON,ELLIOTT,Arlington
lorraine_baxter,10.16.132.92,Groups,in,7E:61:0C:ED:72:C7,ws-lorraine_baxter,LORRAINE,BAXTER,Bangalore
lena_dean,10.4.235.121,Devices,us,79:D4:E6:69:26:44,ws-lena_dean,LENA,DEAN,Tampa
dennis_russo,10.13.154.184,ServiceAccounts,sg,A9:9F:2B:AB:D4:60,ws-dennis_russo,DENNIS,RUSSO,Singapore
elena_solomon,10.13.223.160,BDE,sg,92:5E:0A:EA:6C:2C,ws-elena_solomon,ELENA,SOLOMON,Singapore
alma_morrow,10.14.124.182,Staging,il,7A:1E:F4:AC:24:80,ws-alma_morrow,ALMA,MORROW,Tel Aviv
tyree_grant,10.9.95.89,FIN,de,FE:08:0E:EA:59:E4,ws-tyree_grant,TYREE,GRANT,Munich
claudine_shelton,10.5.156.223,Devices,gb,D7:F1:DF:11:1C:83,ws-claudine_shelton,CLAUDINE,SHELTON,Reading
carroll_murray,10.2.187.13,Test,us,65:7F:58:92:C0:74,ws-carroll_murray,CARROLL,MURRAY,Arlington
maxwell_cobb,10.3.212.19,SEC,us,FD:75:E2:6B:0E:EC,ws-maxwell_cobb,MAXWELL,COBB,Austin
angelia_nunez,10.15.1.19,Devices,jp,47:9F:2B:28:D2:0C,ws-angelia_nunez,ANGELIA,NUNEZ,Tokyo
jimmie_greene,10.5.124.174,T1-Accounts,gb,CD:D5:7F:6F:70:A0,ws-jimmie_greene,JIMMIE,GREENE,Reading
donnie_lara,10.15.185.186,ITS,jp,58:AB:A5:AA:32:83,ws-donnie_lara,DONNIE,LARA,Tokyo
ashley_harvey,10.9.98.23,FIN,de,AE:02:86:A6:0B:D7,ws-ashley_harvey,ASHLEY,HARVEY,Munich
rebekah_strong,10.2.25.222,Test,us,13:43:E0:0F:BB:C5,ws-rebekah_strong,REBEKAH,STRONG,Arlington
brigitte_knox,10.14.229.35,Test,il,B5:A4:5A:56:6F:2C,ws-brigitte_knox,BRIGITTE,KNOX,Tel Aviv
heather_hodge,10.14.196.7,Groups,il,6B:69:33:7B:C6:35,ws-heather_hodge,HEATHER,HODGE,Tel Aviv
mohammad_norton,10.1.63.214,Groups,us,EB:91:7D:6F:4C:EF,ws-mohammad_norton,MOHAMMAD,NORTON,Boston
becky_hammond,10.8.104.103,Test,ie,FA:F8:C8:CD:07:C9,ws-becky_hammond,BECKY,HAMMOND,Galway
angelo_evans,10.5.100.144,Testing,gb,0D:8A:59:A6:6D:05,ws-angelo_evans,ANGELO,EVANS,Reading
edgardo_butler,10.2.81.100,Devices,us,48:01:05:58:56:3A,ws-edgardo_butler,EDGARDO,BUTLER,Arlington
tessa_mueller,10.9.177.131,Groups,de,1F:67:1F:A3:13:EE,ws-tessa_mueller,TESSA,MUELLER,Munich
angela_landry,10.12.244.144,Devices,au,F2:F7:BD:C7:9B:9F,ws-angela_landry,ANGELA,LANDRY,Melbourne
dominique_carroll,10.13.189.47,Groups,sg,10:BB:51:7B:58:60,ws-dominique_carroll,DOMINIQUE,CARROLL,Singapore
erick_rose,10.16.225.244,OGC,in,15:F8:39:42:3B:DF,ws-erick_rose,ERICK,ROSE,Bangalore
katina_lang,10.9.197.107,ServiceAccounts,de,F1:D6:9E:80:BA:19,ws-katina_lang,KATINA,LANG,Munich
marilyn_golden,10.15.91.191,Tier 0,jp,45:75:26:03:AC:83,ws-marilyn_golden,MARILYN,GOLDEN,Tokyo
pansy_welch,10.15.65.81,Test,jp,87:3B:A9:F8:94:2E,ws-pansy_welch,PANSY,WELCH,Tokyo
toni_rocha,10.16.37.219,Devices,in,7D:A3:CC:CA:D1:9D,ws-toni_rocha,TONI,ROCHA,Bangalore
fern_guerrero,10.14.188.17,Test,il,08:93:01:DB:25:DC,ws-fern_guerrero,FERN,GUERRERO,Tel Aviv
clark_mercer,10.4.242.70,ServiceAccounts,us,CA:6B:9D:EB:3F:36,ws-clark_mercer,CLARK,MERCER,Tampa
susie_bradford,10.7.171.92,GOO,ie,E8:B1:1B:9A:77:B3,ws-susie_bradford,SUSIE,BRADFORD,Dublin
emory_simon,10.16.252.24,Test,in,27:9E:A6:B7:F7:60,ws-emory_simon,EMORY,SIMON,Bangalore
shelby_marks,10.13.88.208,Test,sg,F6:09:21:75:3C:5F,ws-shelby_marks,SHELBY,MARKS,Singapore
delia_parrish,10.2.186.75,AWS,us,13:16:8E:EC:23:75,ws-delia_parrish,DELIA,PARRISH,Arlington
norma_sargent,10.6.175.209,ServiceAccounts,ie,BF:90:BC:4D:8C:C0,ws-norma_sargent,NORMA,SARGENT,Belfast
sarah_dudley,10.9.105.180,Devices,de,72:25:2A:9D:6D:8B,ws-sarah_dudley,SARAH,DUDLEY,Munich
kara_newton,10.2.93.22,BDE,us,F3:69:51:B5:2B:A4,ws-kara_newton,KARA,NEWTON,Arlington
ingrid_phelps,10.3.142.124,Test,us,88:AD:09:8C:E6:A0,ws-ingrid_phelps,INGRID,PHELPS,Austin
johnathon_vazquez,10.3.135.11,SEC,us,9D:9C:F6:06:17:6B,ws-johnathon_vazquez,JOHNATHON,VAZQUEZ,Austin
damien_landry,10.2.27.76,Devices,us,C2:10:60:F9:D7:4D,ws-damien_landry,DAMIEN,LANDRY,Arlington
rose_stafford,10.9.95.188,Devices,de,E9:C1:7B:1E:45:11,ws-rose_stafford,ROSE,STAFFORD,Munich
jessie_butler,10.3.148.163,ServiceAccounts,us,1A:82:C0:3A:F7:90,ws-jessie_butler,JESSIE,BUTLER,Austin
shannon_browning,10.15.184.58,Devices,jp,43:DE:CE:CE:72:5B,ws-shannon_browning,SHANNON,BROWNING,Tokyo
ava_calhoun,10.14.139.127,Devices,il,ED:21:47:7F:F6:CF,ws-ava_calhoun,AVA,CALHOUN,Tel Aviv
royal_barr,10.2.104.143,Devices,us,9B:0A:DD:81:6A:AA,ws-royal_barr,ROYAL,BARR,Arlington
hollis_norman,10.9.103.249,Test,de,0F:95:79:E8:73:8A,ws-hollis_norman,HOLLIS,NORMAN,Munich
kathie_daniel,10.4.12.86,ESM,us,9B:8F:1D:BC:C2:21,ws-kathie_daniel,KATHIE,DANIEL,Tampa
yong_mendez,10.3.223.217,ServiceAccounts,us,1C:58:97:62:E2:D8,ws-yong_mendez,YONG,MENDEZ,Austin
denis_rivas,10.7.193.105,Test,ie,2D:11:3E:70:23:B9,ws-denis_rivas,DENIS,RIVAS,Dublin
sylvia_woodard,10.5.37.245,HRE,gb,06:75:EB:25:BB:A7,ws-sylvia_woodard,SYLVIA,WOODARD,Reading
misty_gibbs,10.16.2.222,Quarantine,in,B1:C8:CA:A8:DC:B8,ws-misty_gibbs,MISTY,GIBBS,Bangalore
earline_jacobs,10.15.173.225,Devices,jp,EE:EB:57:80:33:CA,ws-earline_jacobs,EARLINE,JACOBS,Tokyo
ashley_ryan,10.2.180.130,T0-Servers,us,3D:9A:D8:E3:BB:A3,ws-ashley_ryan,ASHLEY,RYAN,Arlington
alton_cummings,10.4.173.217,Devices,us,D2:18:30:DE:D2:8E,ws-alton_cummings,ALTON,CUMMINGS,Tampa
jorge_wilkins,10.3.84.176,GOO,us,5B:A6:A0:D0:4B:29,ws-jorge_wilkins,JORGE,WILKINS,Austin
tia_davis,10.6.251.69,Devices,ie,64:68:50:0E:2F:59,ws-tia_davis,TIA,DAVIS,Belfast
estelle_browning,10.1.168.28,Devices,us,17:27:C2:3C:A0:A1,ws-estelle_browning,ESTELLE,BROWNING,Boston
carmelo_mccoy,10.3.34.85,Tier 2,us,81:20:F9:D2:9C:FD,ws-carmelo_mccoy,CARMELO,MCCOY,Austin
katy_lane,10.14.126.32,Test,il,D7:F9:3C:8E:03:98,ws-katy_lane,KATY,LANE,Tel Aviv
frankie_reid,10.4.135.16,Devices,us,93:9C:EC:AD:D2:6B,ws-frankie_reid,FRANKIE,REID,Tampa
santiago_kidd,10.4.79.17,Devices,us,4D:E2:49:12:BB:2F,ws-santiago_kidd,SANTIAGO,KIDD,Tampa
alberto_knapp,10.16.172.197,Test,in,23:80:20:FC:AA:37,ws-alberto_knapp,ALBERTO,KNAPP,Bangalore
elvia_hudson,10.8.25.59,ServiceAccounts,ie,33:7F:7C:83:3B:16,ws-elvia_hudson,ELVIA,HUDSON,Galway
donnell_klein,10.4.239.99,Test,us,4A:37:0B:F4:42:A2,ws-donnell_klein,DONNELL,KLEIN,Tampa
allen_keith,10.8.63.247,Groups,ie,B2:E0:00:C8:C5:C9,ws-allen_keith,ALLEN,KEITH,Galway
arline_hayden,10.4.55.81,Devices,us,B8:A0:62:63:09:85,ws-arline_hayden,ARLINE,HAYDEN,Tampa
maria_gregory,10.7.131.245,GOO,ie,0B:99:F7:1C:D1:C5,ws-maria_gregory,MARIA,GREGORY,Dublin
luella_kim,10.13.164.218,Groups,sg,BF:65:36:B4:07:C4,ws-luella_kim,LUELLA,KIM,Singapore
marian_ballard,10.8.231.201,People,ie,5D:7B:30:C3:74:CA,ws-marian_ballard,MARIAN,BALLARD,Galway
phyllis_mccullough,10.5.174.216,Test,gb,4D:69:9E:2A:02:40,ws-phyllis_mccullough,PHYLLIS,MCCULLOUGH,Reading
basil_richmond,10.5.51.81,T1-Servers,gb,27:4D:D5:DA:18:F6,ws-basil_richmond,BASIL,RICHMOND,Reading
marilyn_woods,10.3.122.115,BDE,us,ED:02:6D:4D:2B:8D,ws-marilyn_woods,MARILYN,WOODS,Austin
cleo_tate,10.14.33.150,Tier 1,il,F7:77:FA:A1:15:E6,ws-cleo_tate,CLEO,TATE,Tel Aviv
karin_adkins,10.11.170.189,Groups,cz,75:ED:45:86:4A:14,ws-karin_adkins,KARIN,ADKINS,Prague
micheal_griffith,10.6.125.232,Test,ie,6D:EE:CB:7E:9A:56,ws-micheal_griffith,MICHEAL,GRIFFITH,Belfast
daryl_rasmussen,10.9.103.85,Groups,de,38:4D:09:42:B4:A7,ws-daryl_rasmussen,DARYL,RASMUSSEN,Munich
rosa_kelly,10.10.221.66,Groups,fr,D5:F1:3F:A9:D6:A5,ws-rosa_kelly,ROSA,KELLY,Paris
faustino_levine,10.5.143.112,ServiceAccounts,gb,42:22:F7:BA:5F:1E,ws-faustino_levine,FAUSTINO,LEVINE,Reading
rosanne_roberson,10.9.195.117,Test,de,D0:A7:2C:1F:79:1C,ws-rosanne_roberson,ROSANNE,ROBERSON,Munich
blanca_bowen,10.9.108.40,Groups,de,4B:91:78:71:57:54,ws-blanca_bowen,BLANCA,BOWEN,Munich
sabrina_strong,10.14.14.102,Test,il,F3:FB:3A:78:69:76,ws-sabrina_strong,SABRINA,STRONG,Tel Aviv
alexis_noble,10.13.194.50,Devices,sg,23:F5:13:13:10:60,ws-alexis_noble,ALEXIS,NOBLE,Singapore
genaro_farrell,10.6.241.236,Groups,ie,BA:39:25:D6:AA:C8,ws-genaro_farrell,GENARO,FARRELL,Belfast
tamera_morales,10.11.194.30,SEC,cz,15:33:9B:48:01:1B,ws-tamera_morales,TAMERA,MORALES,Prague
adele_gates,10.3.38.44,Test,us,02:CD:CD:2A:1C:23,ws-adele_gates,ADELE,GATES,Austin
alex_gates,10.7.6.13,ServiceAccounts,ie,85:76:D2:13:6F:D7,ws-alex_gates,ALEX,GATES,Dublin
dolores_house,10.5.204.11,Devices,gb,0A:02:1E:3A:75:D1,ws-dolores_house,DOLORES,HOUSE,Reading
kerry_jarvis,10.4.236.226,T1-Accounts,us,6A:77:1A:A3:21:7C,ws-kerry_jarvis,KERRY,JARVIS,Tampa
terrell_crane,10.10.77.83,Devices,fr,EB:FF:42:34:42:B4,ws-terrell_crane,TERRELL,CRANE,Paris
arron_chavez,10.13.119.9,Groups,sg,4B:1A:DD:52:B3:0E,ws-arron_chavez,ARRON,CHAVEZ,Singapore
georgette_salinas,10.4.202.224,Devices,us,05:7D:14:64:94:12,ws-georgette_salinas,GEORGETTE,SALINAS,Tampa
caitlin_alexander,10.13.139.53,Devices,sg,66:3A:62:3E:C0:9E,ws-caitlin_alexander,CAITLIN,ALEXANDER,Singapore
trent_snyder,10.8.102.85,ServiceAccounts,ie,57:25:28:98:F3:6C,ws-trent_snyder,TRENT,SNYDER,Galway
rachelle_mooney,10.11.33.55,T1-Roles,cz,9E:BC:5E:AA:24:B5,ws-rachelle_mooney,RACHELLE,MOONEY,Prague
noelle_greene,10.12.114.171,Groups,au,45:E5:0E:CF:40:04,ws-noelle_greene,NOELLE,GREENE,Melbourne
patrica_oconnor,10.16.175.25,Groups,in,17:5D:11:52:56:94,ws-patrica_oconnor,PATRICA,OCONNOR,Bangalore
joaquin_mann,10.1.126.245,TST,us,AE:B6:AB:B6:C5:82,ws-joaquin_mann,JOAQUIN,MANN,Boston
paulette_doyle,10.15.137.92,Devices,jp,78:6A:40:14:14:2A,ws-paulette_doyle,PAULETTE,DOYLE,Tokyo
catalina_moses,10.12.162.246,SEC,au,2F:C3:38:CC:52:46,ws-catalina_moses,CATALINA,MOSES,Melbourne
leila_combs,10.8.105.185,ServiceAccounts,ie,EC:FC:58:3F:DD:18,ws-leila_combs,LEILA,COMBS,Galway
cara_mercado,10.5.238.246,AZR,gb,B7:31:71:60:C6:A6,ws-cara_mercado,CARA,MERCADO,Reading
alan_boyle,10.1.35.128,Test,us,EB:2B:9B:1B:06:34,ws-alan_boyle,ALAN,BOYLE,Boston
ira_justice,10.10.215.12,Test,fr,4A:91:A7:1D:9B:05,ws-ira_justice,IRA,JUSTICE,Paris
lorraine_ratliff,10.3.76.12,Devices,us,A8:CD:89:37:C3:0C,ws-lorraine_ratliff,LORRAINE,RATLIFF,Austin
sung_ochoa,10.14.198.250,BDE,il,66:19:B1:3A:FD:5F,ws-sung_ochoa,SUNG,OCHOA,Tel Aviv
judy_bruce,10.3.47.161,Test,us,0E:CD:61:EC:92:FE,ws-judy_bruce,JUDY,BRUCE,Austin
louis_sharp,10.3.224.233,Test,us,66:39:39:2E:E1:7B,ws-louis_sharp,LOUIS,SHARP,Austin
christi_mccormick,10.3.187.164,Test,us,5D:79:3B:29:22:39,ws-christi_mccormick,CHRISTI,MCCORMICK,Austin
kent_macias,10.15.241.251,BDE,jp,B6:C3:84:37:09:A5,ws-kent_macias,KENT,MACIAS,Tokyo
cody_watkins,10.2.24.123,HRE,us,34:6E:1E:B9:88:06,ws-cody_watkins,CODY,WATKINS,Arlington
jacklyn_goff,10.10.174.252,Groups,fr,39:58:7F:1C:91:5D,ws-jacklyn_goff,JACKLYN,GOFF,Paris
bianca_richards,10.4.144.182,ServiceAccounts,us,B8:02:51:86:43:DC,ws-bianca_richards,BIANCA,RICHARDS,Tampa
abe_estes,10.1.253.237,SEC,us,58:9E:60:EA:53:ED,ws-abe_estes,ABE,ESTES,Boston
debra_powers,10.8.65.14,ServiceAccounts,ie,80:23:17:E2:DB:75,ws-debra_powers,DEBRA,POWERS,Galway
bryant_ruiz,10.11.209.224,T1-Accounts,cz,0B:E8:A0:69:CF:C5,ws-bryant_ruiz,BRYANT,RUIZ,Prague
roberta_tran,10.1.66.33,AWS,us,1F:9A:EA:35:F9:18,ws-roberta_tran,ROBERTA,TRAN,Boston
anibal_rodgers,10.13.181.210,T2-Devices,sg,D8:49:2A:1A:00:72,ws-anibal_rodgers,ANIBAL,RODGERS,Singapore
solomon_frye,10.13.229.75,T0-Servers,sg,F0:FE:58:76:F6:AC,ws-solomon_frye,SOLOMON,FRYE,Singapore
taylor_reeves,10.9.225.219,Test,de,E1:85:54:05:50:C8,ws-taylor_reeves,TAYLOR,REEVES,Munich
marla_randall,10.16.225.50,Test,in,A9:C8:F0:B5:91:5D,ws-marla_randall,MARLA,RANDALL,Bangalore
terry_velazquez,10.7.236.58,ServiceAccounts,ie,EA:89:A1:BC:10:A5,ws-terry_velazquez,TERRY,VELAZQUEZ,Dublin
deborah_whitehead,10.15.69.43,Tier 1,jp,3D:2B:E4:F4:D1:B0,ws-deborah_whitehead,DEBORAH,WHITEHEAD,Tokyo
rafael_estes,10.6.63.57,Tier 1,ie,10:72:8C:D1:BC:B2,ws-rafael_estes,RAFAEL,ESTES,Belfast
dante_humphrey,10.1.176.82,Test,us,3F:48:CD:48:89:67,ws-dante_humphrey,DANTE,HUMPHREY,Boston
lottie_compton,10.2.115.90,AWS,us,76:B5:4A:B4:BE:15,ws-lottie_compton,LOTTIE,COMPTON,Arlington
milo_nixon,10.14.119.155,Groups,il,FB:65:38:31:89:30,ws-milo_nixon,MILO,NIXON,Tel Aviv
sheree_robbins,10.6.143.72,FSR,ie,73:12:BB:1E:97:56,ws-sheree_robbins,SHEREE,ROBBINS,Belfast
ericka_villarreal,10.13.196.229,Test,sg,FC:1B:34:EC:CC:EA,ws-ericka_villarreal,ERICKA,VILLARREAL,Singapore
darnell_horton,10.3.131.222,Devices,us,96:A4:29:90:F3:B9,ws-darnell_horton,DARNELL,HORTON,Austin
chris_whitfield,10.13.156.210,Test,sg,E7:04:C3:97:B1:7A,ws-chris_whitfield,CHRIS,WHITFIELD,Singapore
emory_woodard,10.1.10.143,Test,us,AF:19:1C:83:6C:37,ws-emory_woodard,EMORY,WOODARD,Boston
ezra_oconnor,10.4.226.127,Devices,us,90:85:22:53:B2:7A,ws-ezra_oconnor,EZRA,OCONNOR,Tampa
latoya_massey,10.16.206.52,ServiceAccounts,in,3C:9B:88:1A:C3:B1,ws-latoya_massey,LATOYA,MASSEY,Bangalore
mohammed_fletcher,10.14.121.107,FSR,il,61:09:75:3D:93:FB,ws-mohammed_fletcher,MOHAMMED,FLETCHER,Tel Aviv
carla_simpson,10.1.136.74,Devices,us,2A:27:EF:A0:7E:C3,ws-carla_simpson,CARLA,SIMPSON,Boston
vilma_lancaster,10.11.48.249,Test,cz,16:C5:AE:57:E8:01,ws-vilma_lancaster,VILMA,LANCASTER,Prague
joey_leon,10.12.52.36,Devices,au,75:DC:C6:76:A3:CE,ws-joey_leon,JOEY,LEON,Melbourne
robin_erickson,10.15.79.179,Test,jp,6C:93:B7:3E:F5:F1,ws-robin_erickson,ROBIN,ERICKSON,Tokyo
sammy_carver,10.10.21.23,Devices,fr,43:E6:E6:E0:DC:1D,ws-sammy_carver,SAMMY,CARVER,Paris
dino_gutierrez,10.10.241.45,TST,fr,14:81:5A:BA:09:5A,ws-dino_gutierrez,DINO,GUTIERREZ,Paris
mohammad_fry,10.5.121.208,T2-Roles,gb,21:F1:14:AF:02:13,ws-mohammad_fry,MOHAMMAD,FRY,Reading
rhea_mann,10.7.241.41,Test,ie,D8:B8:57:76:38:94,ws-rhea_mann,RHEA,MANN,Dublin
stefan_boyle,10.13.104.53,Devices,sg,32:FD:3B:BF:23:C5,ws-stefan_boyle,STEFAN,BOYLE,Singapore
lynne_puckett,10.1.133.233,Test,us,4D:DD:32:8F:62:C7,ws-lynne_puckett,LYNNE,PUCKETT,Boston
chase_coffey,10.14.39.163,TST,il,19:36:11:9E:75:DC,ws-chase_coffey,CHASE,COFFEY,Tel Aviv
marquis_guerrero,10.12.70.141,Groups,au,BA:A7:E2:6B:F4:90,ws-marquis_guerrero,MARQUIS,GUERRERO,Melbourne
imelda_park,10.5.163.81,ServiceAccounts,gb,EC:14:19:57:A9:C0,ws-imelda_park,IMELDA,PARK,Reading
karina_mccullough,10.14.138.209,FSR,il,B5:FB:C8:61:81:5B,ws-karina_mccullough,KARINA,MCCULLOUGH,Tel Aviv
kelly_may,10.15.28.240,AWS,jp,78:17:AC:2F:E0:2A,ws-kelly_may,KELLY,MAY,Tokyo
valeria_landry,10.3.46.124,FSR,us,9D:BD:62:64:AF:1C,ws-valeria_landry,VALERIA,LANDRY,Austin
nigel_salazar,10.6.222.202,ServiceAccounts,ie,59:36:C5:B3:23:E7,ws-nigel_salazar,NIGEL,SALAZAR,Belfast
humberto_sims,10.4.251.165,GOO,us,5A:CC:37:4E:A5:B3,ws-humberto_sims,HUMBERTO,SIMS,Tampa
loretta_calhoun,10.16.74.1,Admin,in,07:A7:71:FD:80:6A,ws-loretta_calhoun,LORETTA,CALHOUN,Bangalore
young_chang,10.8.131.18,AWS,ie,B1:76:64:6F:A1:66,ws-young_chang,YOUNG,CHANG,Galway
lanny_bender,10.1.82.87,Devices,us,95:E1:4A:BF:50:93,ws-lanny_bender,LANNY,BENDER,Boston
louella_blair,10.16.18.170,ServiceAccounts,in,14:EC:B8:21:22:EF,ws-louella_blair,LOUELLA,BLAIR,Bangalore
logan_cooley,10.5.191.46,OGC,gb,83:FD:42:C2:5E:F0,ws-logan_cooley,LOGAN,COOLEY,Reading
suzette_pope,10.9.245.84,Devices,de,DA:16:5A:1E:1D:31,ws-suzette_pope,SUZETTE,POPE,Munich
emma_dalton,10.16.226.33,ESM,in,6E:8C:C6:8D:8D:66,ws-emma_dalton,EMMA,DALTON,Bangalore
rhoda_maynard,10.4.191.239,Groups,us,67:38:78:FB:CA:39,ws-rhoda_maynard,RHODA,MAYNARD,Tampa
marisol_leon,10.9.157.37,Groups,de,93:A8:19:5A:6A:EE,ws-marisol_leon,MARISOL,LEON,Munich
rhonda_dorsey,10.11.84.183,FIN,cz,CE:88:EC:E8:10:76,ws-rhonda_dorsey,RHONDA,DORSEY,Prague
nicole_forbes,10.6.61.243,T1-Accounts,ie,29:82:77:18:2F:DD,ws-nicole_forbes,NICOLE,FORBES,Belfast
elnora_bright,10.2.11.15,ServiceAccounts,us,C3:5D:40:16:30:EF,ws-elnora_bright,ELNORA,BRIGHT,Arlington
natasha_hatfield,10.1.113.86,Devices,us,A0:3D:58:60:A1:DC,ws-natasha_hatfield,NATASHA,HATFIELD,Boston
rita_parker,10.16.54.94,FIN,in,40:FD:B3:B9:C4:D0,ws-rita_parker,RITA,PARKER,Bangalore
leah_mcmahon,10.13.104.222,ServiceAccounts,sg,F6:72:1E:06:77:2B,ws-leah_mcmahon,LEAH,MCMAHON,Singapore
kim_guy,10.1.138.196,FIN,us,32:E8:73:B9:8D:76,ws-kim_guy,KIM,GUY,Boston
paula_rocha,10.13.78.45,Groups,sg,CE:0E:A3:2C:75:77,ws-paula_rocha,PAULA,ROCHA,Singapore
herschel_dunn,10.13.195.125,ServiceAccounts,sg,DA:DD:8B:33:81:4C,ws-herschel_dunn,HERSCHEL,DUNN,Singapore
lynnette_blackburn,10.10.4.203,Test,fr,E5:55:72:59:46:E6,ws-lynnette_blackburn,LYNNETTE,BLACKBURN,Paris
saul_steele,10.4.103.240,Admin,us,42:A9:DD:E3:B0:EC,ws-saul_steele,SAUL,STEELE,Tampa
queen_mcfarland,10.12.235.223,Unassociated,au,99:78:FD:10:F8:C7,ws-queen_mcfarland,QUEEN,MCFARLAND,Melbourne
victoria_whitney,10.7.99.55,T1-Permissions,ie,7B:D9:60:0A:F8:45,ws-victoria_whitney,VICTORIA,WHITNEY,Dublin
isaiah_blevins,10.8.220.130,Devices,ie,CE:A0:BE:08:58:3B,ws-isaiah_blevins,ISAIAH,BLEVINS,Galway
doug_wallace,10.3.193.6,HRE,us,0F:1C:1C:12:3C:8C,ws-doug_wallace,DOUG,WALLACE,Austin
gwen_molina,10.14.102.199,AZR,il,73:B2:2E:2F:54:30,ws-gwen_molina,GWEN,MOLINA,Tel Aviv
alexander_valencia,10.8.201.64,HRE,ie,C5:5B:9A:D0:A3:1A,ws-alexander_valencia,ALEXANDER,VALENCIA,Galway
guy_kerr,10.10.159.193,ITS,fr,53:A7:B4:E1:4E:BB,ws-guy_kerr,GUY,KERR,Paris
rod_weber,10.14.80.227,Testing,il,DD:AD:F5:E1:30:7D,ws-rod_weber,ROD,WEBER,Tel Aviv
maura_moss,10.8.171.16,ITS,ie,FA:A9:71:A5:CC:71,ws-maura_moss,MAURA,MOSS,Galway
sheri_mercer,10.15.248.118,Test,jp,56:26:A3:CD:F3:DB,ws-sheri_mercer,SHERI,MERCER,Tokyo
marietta_morris,10.14.220.217,Devices,il,3B:BC:19:E9:17:51,ws-marietta_morris,MARIETTA,MORRIS,Tel Aviv
edith_compton,10.5.100.53,Devices,gb,B4:41:40:E3:EF:E2,ws-edith_compton,EDITH,COMPTON,Reading
goldie_delaney,10.4.227.89,People,us,BA:78:15:F8:C1:E4,ws-goldie_delaney,GOLDIE,DELANEY,Tampa
dale_schroeder,10.8.153.187,Groups,ie,9C:0F:E2:B7:D8:43,ws-dale_schroeder,DALE,SCHROEDER,Galway
hope_armstrong,10.4.28.22,ESM,us,A7:2C:8F:93:E1:CB,ws-hope_armstrong,HOPE,ARMSTRONG,Tampa
vince_manning,10.11.147.108,ServiceAccounts,cz,36:C0:D4:F9:61:D2,ws-vince_manning,VINCE,MANNING,Prague
omar_joyce,10.9.113.50,Groups,de,D4:A6:81:3B:0B:0D,ws-omar_joyce,OMAR,JOYCE,Munich
louie_manning,10.12.233.143,OGC,au,88:CC:2A:60:25:F6,ws-louie_manning,LOUIE,MANNING,Melbourne
malcolm_odonnell,10.8.223.125,Test,ie,0F:F7:F0:BB:26:E5,ws-malcolm_odonnell,MALCOLM,ODONNELL,Galway
celeste_ortega,10.15.179.240,Groups,jp,B1:71:28:1E:95:40,ws-celeste_ortega,CELESTE,ORTEGA,Tokyo
henrietta_hudson,10.2.68.221,Groups,us,08:62:03:2F:AB:52,ws-henrietta_hudson,HENRIETTA,HUDSON,Arlington
lucile_waller,10.1.243.67,SEC,us,B9:67:9C:EA:2E:7F,ws-lucile_waller,LUCILE,WALLER,Boston
dee_kelly,10.3.115.3,HRE,us,48:AE:E9:C1:F3:E1,ws-dee_kelly,DEE,KELLY,Austin
chuck_diaz,10.2.226.42,Groups,us,B2:FC:DA:CE:16:5E,ws-chuck_diaz,CHUCK,DIAZ,Arlington
evan_martinez,10.14.55.11,ServiceAccounts,il,84:FA:3E:1C:A4:34,ws-evan_martinez,EVAN,MARTINEZ,Tel Aviv
nelson_craft,10.16.243.234,Test,in,43:ED:93:7B:87:FB,ws-nelson_craft,NELSON,CRAFT,Bangalore
royce_robbins,10.16.138.41,HRE,in,2A:CF:B4:69:BB:A8,ws-royce_robbins,ROYCE,ROBBINS,Bangalore
ernie_graves,10.13.200.97,Test,sg,A3:77:2E:01:D4:5F,ws-ernie_graves,ERNIE,GRAVES,Singapore
erma_franklin,10.14.253.103,FIN,il,85:EE:EA:C6:0B:E5,ws-erma_franklin,ERMA,FRANKLIN,Tel Aviv
eduardo_bass,10.16.7.171,Devices,in,C9:BE:C7:AF:B0:3E,ws-eduardo_bass,EDUARDO,BASS,Bangalore
