nameuser,ipint,usergroup,country,usermac,userworkstation,firstname,lastname,usercity
raphael_reilly,10.13.176.15,T2-Roles,sg,79:ED:89:88:FD:3D,ws-raphael_reilly,RAPHAEL,REILLY,Singapore
monty_joyce,10.13.76.64,ESM,sg,D5:73:52:80:4C:B2,ws-monty_joyce,MONTY,JOYCE,Singapore
blake_britt,10.9.150.54,AWS-Labs,de,72:B6:18:6E:C1:A4,ws-blake_britt,BLAKE,BRITT,Munich
robbie_holder,10.13.187.25,ServiceAccounts,sg,0E:15:D2:B6:9A:DB,ws-robbie_holder,ROBBIE,HOLDER,Singapore
herman_morton,10.4.128.213,Test,us,7C:80:DC:BF:20:01,ws-herman_morton,HERMAN,MORTON,Tampa
ellen_oneil,10.9.10.224,Test,de,66:DB:CD:83:F9:7B,ws-ellen_oneil,ELLEN,ONEIL,Munich
jan_avery,10.15.243.149,Test,jp,EB:9B:11:48:D4:15,ws-jan_avery,JAN,AVERY,Tokyo
luciano_mcmillan,10.8.193.56,Groups,ie,0C:E5:8F:74:49:19,ws-luciano_mcmillan,LUCIANO,MCMILLAN,Galway
rafael_watts,10.7.124.45,Tier 1,ie,A7:6B:B7:04:A7:FC,ws-rafael_watts,RAFAEL,WATTS,Dublin
elvin_diaz,10.12.76.143,Groups,au,FB:F2:4F:D0:AC:20,ws-elvin_diaz,ELVIN,DIAZ,Melbourne
forest_russo,10.10.11.53,OGC,fr,B2:35:6E:70:61:42,ws-forest_russo,FOREST,RUSSO,Paris
jared_holden,10.10.227.107,AZR,fr,D2:1E:A8:1C:6B:AF,ws-jared_holden,JARED,HOLDEN,Paris
eugenio_harding,10.4.142.92,Test,us,E2:00:0C:4A:21:E6,ws-eugenio_harding,EUGENIO,HARDING,Tampa
federico_oliver,10.3.137.175,Test,us,DD:37:92:57:B3:44,ws-federico_oliver,FEDERICO,OLIVER,Austin
thaddeus_hopper,10.9.135.179,ESM,de,B4:C8:8D:15:CC:A6,ws-thaddeus_hopper,THADDEUS,HOPPER,Munich
suzanne_daniel,10.10.247.1,BDE,fr,9C:75:DC:C8:26:C7,ws-suzanne_daniel,SUZANNE,DANIEL,Paris
billy_mays,10.3.70.137,People,us,62:2B:E5:BD:AB:ED,ws-billy_mays,BILLY,MAYS,Austin
marjorie_pittman,10.14.239.218,Test,il,29:27:0C:A9:B5:E5,ws-marjorie_pittman,MARJORIE,PITTMAN,Tel Aviv
curt_dean,10.13.2.81,Groups,sg,26:56:5F:0E:03:CF,ws-curt_dean,CURT,DEAN,Singapore
adela_lowe,10.7.26.104,Devices,ie,A9:8F:63:4F:4B:BC,ws-adela_lowe,ADELA,LOWE,Dublin
bessie_walton,10.10.208.37,ServiceAccounts,fr,E2:6A:FB:B0:49:56,ws-bessie_walton,BESSIE,WALTON,Paris
charlie_sullivan,10.10.234.12,Devices,fr,6E:16:C7:9C:4E:3A,ws-charlie_sullivan,CHARLIE,SULLIVAN,Paris
alexis_pollard,10.3.244.55,Devices,us,10:03:2F:36:55:92,ws-alexis_pollard,ALEXIS,POLLARD,Austin
myrna_fuentes,10.3.220.72,Test,us,D6:D5:D4:B0:CD:05,ws-myrna_fuentes,MYRNA,FUENTES,Austin
williams_horne,10.1.140.145,Test,us,E6:A3:1E:1F:53:75,ws-williams_horne,WILLIAMS,HORNE,Boston
omar_house,10.10.80.173,Groups,fr,78:9D:B7:04:C0:BA,ws-omar_house,OMAR,HOUSE,Paris
dirk_chambers,10.6.182.167,Tier 0,ie,3F:50:A5:B6:0F:A4,ws-dirk_chambers,DIRK,CHAMBERS,Belfast
rosalyn_myers,10.8.127.77,Tier 2,ie,BC:1D:87:3B:C3:4B,ws-rosalyn_myers,ROSALYN,MYERS,Galway
ines_juarez,10.8.2.75,Devices,ie,F0:4F:93:DF:9C:DA,ws-ines_juarez,INES,JUAREZ,Galway
jaime_justice,10.7.55.213,ServiceAccounts,ie,D8:D4:1F:BC:3E:B3,ws-jaime_justice,JAIME,JUSTICE,Dublin
walker_cote,10.11.123.94,Test,cz,FA:C1:FA:BC:FB:CA,ws-walker_cote,WALKER,COTE,Prague
jamie_small,10.1.22.88,SEC,us,91:9B:A5:40:CA:F1,ws-jamie_small,JAMIE,SMALL,Boston
norbert_matthews,10.4.241.183,Devices,us,97:E3:DA:30:09:BE,ws-norbert_matthews,NORBERT,MATTHEWS,Tampa
omar_burns,10.5.179.239,Groups,gb,34:C9:58:E5:B3:74,ws-omar_burns,OMAR,BURNS,Reading
alden_roach,10.1.163.34,Devices,us,6D:DC:29:D7:9D:F2,ws-alden_roach,ALDEN,ROACH,Boston
glenn_hale,10.15.95.7,Devices,jp,E2:57:23:4D:EC:7D,ws-glenn_hale,GLENN,HALE,Tokyo
irving_morales,10.11.216.199,Devices,cz,27:19:1E:E6:50:CC,ws-irving_morales,IRVING,MORALES,Prague
tyler_willis,10.9.164.25,TST,de,59:24:30:EA:F3:51,ws-tyler_willis,TYLER,WILLIS,Munich
alphonse_martinez,10.6.133.249,Devices,ie,FB:2E:C7:28:43:EC,ws-alphonse_martinez,ALPHONSE,MARTINEZ,Belfast
clyde_cannon,10.13.222.64,Devices,sg,65:3B:4C:A3:9F:35,ws-clyde_cannon,CLYDE,CANNON,Singapore
jodi_ortiz,10.1.9.196,T1-Accounts,us,AF:97:FF:BB:9D:E6,ws-jodi_ortiz,JODI,ORTIZ,Boston
mercedes_larsen,10.9.116.1,AWS,de,43:93:9F:46:9D:BA,ws-mercedes_larsen,MERCEDES,LARSEN,Munich
jonah_wooten,10.1.56.248,ServiceAccounts,us,7B:A7:24:F5:52:75,ws-jonah_wooten,JONAH,WOOTEN,Boston
danny_jacobson,10.1.228.81,TST,us,71:38:D9:9B:4B:2F,ws-danny_jacobson,DANNY,JACOBSON,Boston
becky_larson,10.5.123.98,Test,gb,C9:CE:4B:9B:76:A1,ws-becky_larson,BECKY,LARSON,Reading
velma_greene,10.2.233.158,Devices,us,EA:B1:12:8B:79:08,ws-velma_greene,VELMA,GREENE,Arlington
wendy_sanchez,10.6.146.226,Groups,ie,53:A3:21:C6:37:66,ws-wendy_sanchez,WENDY,SANCHEZ,Belfast
thaddeus_church,10.13.121.92,ServiceAccounts,sg,CD:55:C4:F2:BC:5A,ws-thaddeus_church,THADDEUS,CHURCH,Singapore
gale_russell,10.11.108.10,Test,cz,3C:31:6A:40:C6:48,ws-gale_russell,GALE,RUSSELL,Prague
jefferson_larson,10.13.3.236,Groups,sg,C5:A8:24:97:25:49,ws-jefferson_larson,JEFFERSON,LARSON,Singapore
lois_alvarez,10.7.128.37,Groups,ie,65:A4:D6:94:87:2C,ws-lois_alvarez,LOIS,ALVAREZ,Dublin
luis_anthony,10.5.206.221,Unassociated,gb,4D:C4:FB:B4:44:49,ws-luis_anthony,LUIS,ANTHONY,Reading
martin_william,10.4.19.58,Deprovisioned,us,89:40:4D:D8:66:F5,ws-martin_william,MARTIN,WILLIAM,Tampa
moises_cote,10.15.245.223,FSR,jp,C2:12:0A:D6:E8:6B,ws-moises_cote,MOISES,COTE,Tokyo
beatrice_spence,10.9.53.140,Devices,de,00:9E:45:FD:38:08,ws-beatrice_spence,BEATRICE,SPENCE,Munich
alejandra_mills,10.10.5.71,T2-Permissions,fr,31:EA:31:01:15:D6,ws-alejandra_mills,ALEJANDRA,MILLS,Paris
olga_downs,10.14.90.203,Devices,il,63:93:74:5D:6A:7B,ws-olga_downs,OLGA,DOWNS,Tel Aviv
jerrod_singleton,10.1.184.115,AWS,us,F3:DA:E9:11:AD:6C,ws-jerrod_singleton,JERROD,SINGLETON,Boston
courtney_donaldson,10.6.192.241,Grouper-Groups,ie,A5:8F:19:2A:FF:A8,ws-courtney_donaldson,COURTNEY,DONALDSON,Belfast
della_harding,10.4.68.160,OGC,us,36:89:D1:3E:2B:96,ws-della_harding,DELLA,HARDING,Tampa
suzette_flynn,10.1.226.130,Groups,us,AF:A0:49:98:AD:3D,ws-suzette_flynn,SUZETTE,FLYNN,Boston
kurt_mason,10.9.107.213,T2-Accounts,de,A0:74:2A:9F:45:81,ws-kurt_mason,KURT,MASON,Munich
ray_deleon,10.11.92.9,FIN,cz,FC:86:41:BD:48:69,ws-ray_deleon,RAY,DELEON,Prague
cole_brock,10.14.127.62,Test,il,57:4C:95:94:4A:63,ws-cole_brock,COLE,BROCK,Tel Aviv
freida_haley,10.8.135.150,Tier 1,ie,EF:66:4C:EB:8D:84,ws-freida_haley,FREIDA,HALEY,Galway
chad_guerra,10.8.184.23,Devices,ie,65:B6:F1:A2:41:74,ws-chad_guerra,CHAD,GUERRA,Galway
gilberto_barry,10.12.121.229,ITS,au,9E:98:A8:D7:9C:F5,ws-gilberto_barry,GILBERTO,BARRY,Melbourne
carolina_rose,10.9.58.252,Groups,de,DB:52:4B:0D:F3:27,ws-carolina_rose,CAROLINA,ROSE,Munich
forest_hester,10.15.246.34,GOO,jp,8A:3E:31:40:B1:66,ws-forest_hester,FOREST,HESTER,Tokyo
chris_hopper,10.10.68.6,Unassociated,fr,3F:DE:A4:93:60:6F,ws-chris_hopper,CHRIS,HOPPER,Paris
lucia_peterson,10.9.65.33,Test,de,81:B0:4B:A0:EA:9A,ws-lucia_peterson,LUCIA,PETERSON,Munich
joan_horne,10.8.159.175,Test,ie,33:B5:C8:66:D0:A0,ws-joan_horne,JOAN,HORNE,Galway
eve_ball,10.2.102.180,ServiceAccounts,us,56:54:B6:20:DD:F3,ws-eve_ball,EVE,BALL,Arlington
tracy_fox,10.9.29.8,Groups,de,DD:0D:74:1E:0F:DF,ws-tracy_fox,TRACY,FOX,Munich
omar_powell,10.9.247.215,AWS,de,54:5A:C7:1A:EB:62,ws-omar_powell,OMAR,POWELL,Munich
petra_beard,10.6.131.17,Devices,ie,62:98:45:A7:65:7F,ws-petra_beard,PETRA,BEARD,Belfast
peggy_camacho,10.14.220.230,Devices,il,06:18:20:C4:C5:48,ws-peggy_camacho,PEGGY,CAMACHO,Tel Aviv
annmarie_patterson,10.16.130.58,ServiceAccounts,in,06:9B:00:91:7C:BB,ws-annmarie_patterson,ANNMARIE,PATTERSON,Bangalore
darren_murray,10.1.248.234,Groups,us,82:A8:8C:6F:D6:47,ws-darren_murray,DARREN,MURRAY,Boston
ruthie_mcmahon,10.1.34.237,SEC,us,FC:F1:DE:DB:E1:56,ws-ruthie_mcmahon,RUTHIE,MCMAHON,Boston
shana_rodgers,10.15.3.138,Groups,jp,0D:CC:51:FA:7D:4F,ws-shana_rodgers,SHANA,RODGERS,Tokyo
kelley_morrow,10.10.90.136,ServiceAccounts,fr,E7:95:99:DF:AF:26,ws-kelley_morrow,KELLEY,MORROW,Paris
naomi_sampson,10.8.155.171,SEC,ie,11:9F:2F:0A:89:5F,ws-naomi_sampson,NAOMI,SAMPSON,Galway
erma_carver,10.4.6.94,Devices,us,FA:16:E2:8D:A0:AE,ws-erma_carver,ERMA,CARVER,Tampa
gayle_james,10.14.170.173,ESM,il,C7:70:26:58:E7:35,ws-gayle_james,GAYLE,JAMES,Tel Aviv
doris_tyler,10.16.140.211,Stage,in,05:AF:1E:47:C2:53,ws-doris_tyler,DORIS,TYLER,Bangalore
donn_price,10.11.223.16,Test,cz,B2:FB:A4:F5:EA:5F,ws-donn_price,DONN,PRICE,Prague
sal_solomon,10.2.183.202,Devices,us,48:AD:D2:59:4C:65,ws-sal_solomon,SAL,SOLOMON,Arlington
tonya_spence,10.2.190.10,T2-Accounts,us,89:B3:8C:34:98:74,ws-tonya_spence,TONYA,SPENCE,Arlington
claude_spencer,10.9.99.127,T1-Devices,de,26:F9:C9:48:54:27,ws-claude_spencer,CLAUDE,SPENCER,Munich
lucy_pickett,10.3.173.207,ServiceAccounts,us,32:F6:89:B0:E9:AB,ws-lucy_pickett,LUCY,PICKETT,Austin
jonah_anderson,10.16.212.112,Groups,in,7F:70:94:0C:85:C9,ws-jonah_anderson,JONAH,ANDERSON,Bangalore
avis_mayer,10.6.125.243,Tier 0,ie,FB:52:EC:FB:47:83,ws-avis_mayer,AVIS,MAYER,Belfast
lenard_fischer,10.16.116.22,AZR,in,71:65:62:B9:68:78,ws-lenard_fischer,LENARD,FISCHER,Bangalore
meagan_barton,10.2.239.25,OGC,us,25:53:09:F4:B4:B3,ws-meagan_barton,MEAGAN,BARTON,Arlington
donn_grant,10.1.55.181,ServiceAccounts,us,59:81:7D:AE:9B:EB,ws-donn_grant,DONN,GRANT,Boston
noe_oliver,10.7.144.172,ServiceAccounts,ie,0A:1F:15:A2:F9:C9,ws-noe_oliver,NOE,OLIVER,Dublin
ebony_slater,10.16.17.109,Groups,in,D9:4E:96:49:E2:31,ws-ebony_slater,EBONY,SLATER,Bangalore
anna_gay,10.11.34.10,ServiceAccounts,cz,72:E1:25:A0:13:21,ws-anna_gay,ANNA,GAY,Prague
everette_bowen,10.5.183.123,Groups,gb,D9:7B:B9:0C:EE:74,ws-everette_bowen,EVERETTE,BOWEN,Reading
darcy_booker,10.7.166.97,Devices,ie,35:BE:35:B5:82:71,ws-darcy_booker,DARCY,BOOKER,Dublin
mae_brown,10.12.170.45,AWS,au,B3:2D:FB:AD:17:DD,ws-mae_brown,MAE,BROWN,Melbourne
lucio_shaffer,10.9.14.183,Groups,de,16:89:59:49:BC:EC,ws-lucio_shaffer,LUCIO,SHAFFER,Munich
melody_nicholson,10.14.249.148,T0-Accounts,il,A6:48:4D:3F:5B:38,ws-melody_nicholson,MELODY,NICHOLSON,Tel Aviv
refugio_olson,10.2.112.54,AZR,us,0E:D1:0D:89:D5:F3,ws-refugio_olson,REFUGIO,OLSON,Arlington
johnathon_horne,10.5.228.72,FSR,gb,0B:02:17:50:BA:F0,ws-johnathon_horne,JOHNATHON,HORNE,Reading
caroline_powers,10.7.80.40,ServiceAccounts,ie,30:A3:18:03:7C:97,ws-caroline_powers,CAROLINE,POWERS,Dublin
carlos_raymond,10.1.161.186,Staging,us,D6:89:38:AF:AB:3E,ws-carlos_raymond,CARLOS,RAYMOND,Boston
neva_stokes,10.14.148.56,FIN,il,75:1B:86:0D:30:20,ws-neva_stokes,NEVA,STOKES,Tel Aviv
evelyn_reese,10.9.190.7,Groups,de,C8:B5:E9:C7:C2:73,ws-evelyn_reese,EVELYN,REESE,Munich
ronda_gallagher,10.4.241.237,ServiceAccounts,us,5C:AA:5B:3F:67:15,ws-ronda_gallagher,RONDA,GALLAGHER,Tampa
gregorio_nicholson,10.14.236.241,Test,il,DA:FD:0D:7C:1E:26,ws-gregorio_nicholson,GREGORIO,NICHOLSON,Tel Aviv
marquis_glenn,10.4.166.130,Test,us,4F:4A:14:44:0E:89,ws-marquis_glenn,MARQUIS,GLENN,Tampa
kathrine_weber,10.3.196.146,Test,us,16:F1:B4:6A:C5:E7,ws-kathrine_weber,KATHRINE,WEBER,Austin
brianna_thomas,10.14.216.114,People,il,9B:19:BF:8F:62:F8,ws-brianna_thomas,BRIANNA,THOMAS,Tel Aviv
preston_velez,10.10.95.156,GOO,fr,58:B2:F3:D6:E2:3A,ws-preston_velez,PRESTON,VELEZ,Paris
jack_pearson,10.10.94.138,Test,fr,D3:9B:4F:25:10:54,ws-jack_pearson,JACK,PEARSON,Paris
misty_delaney,10.6.138.10,Test,ie,60:45:EC:FF:D4:84,ws-misty_delaney,MISTY,DELANEY,Belfast
jame_lang,10.2.204.243,Groups,us,A7:FD:DC:AE:54:F2,ws-jame_lang,JAME,LANG,Arlington
marva_sanford,10.6.180.8,Groups,ie,02:A9:7F:A3:ED:05,ws-marva_sanford,MARVA,SANFORD,Belfast
lemuel_obrien,10.3.102.46,AZR,us,AA:2B:76:9E:96:58,ws-lemuel_obrien,LEMUEL,OBRIEN,Austin
leonor_jimenez,10.15.218.149,OGC,jp,96:EA:45:21:75:A1,ws-leonor_jimenez,LEONOR,JIMENEZ,Tokyo
sebastian_guy,10.5.138.18,Devices,gb,AB:B7:BB:E0:30:A5,ws-sebastian_guy,SEBASTIAN,GUY,Reading
emery_eaton,10.1.190.133,ServiceAccounts,us,CF:0D:E7:C8:F8:47,ws-emery_eaton,EMERY,EATON,Boston
leann_boyer,10.15.70.146,Test,jp,E0:06:71:C9:30:D6,ws-leann_boyer,LEANN,BOYER,Tokyo
dorothea_lawson,10.6.148.3,TST,ie,14:B0:A8:23:76:13,ws-dorothea_lawson,DOROTHEA,LAWSON,Belfast
sheree_howard,10.7.231.188,SEC,ie,52:EF:B2:6C:44:10,ws-sheree_howard,SHEREE,HOWARD,Dublin
stephanie_faulkner,10.7.206.196,Test,ie,E3:7F:A2:DD:D0:27,ws-stephanie_faulkner,STEPHANIE,FAULKNER,Dublin
gene_lewis,10.16.35.230,AZR,in,1B:E5:96:91:CC:16,ws-gene_lewis,GENE,LEWIS,Bangalore
manuel_mack,10.10.133.233,Devices,fr,7E:45:26:E5:50:71,ws-manuel_mack,MANUEL,MACK,Paris
kaitlin_wilcox,10.4.217.215,Test,us,BA:2C:EC:47:1B:D9,ws-kaitlin_wilcox,KAITLIN,WILCOX,Tampa
ruby_blair,10.7.48.178,T2-Servers,ie,2C:37:61:3F:86:86,ws-ruby_blair,RUBY,BLAIR,Dublin
mamie_guthrie,10.10.178.108,Tier 1,fr,BF:67:AE:A5:C5:A0,ws-mamie_guthrie,MAMIE,GUTHRIE,Paris
ivy_acevedo,10.9.169.116,GOO,de,5D:7D:EE:EE:7F:D8,ws-ivy_acevedo,IVY,ACEVEDO,Munich
rene_nicholson,10.16.188.150,ServiceAccounts,in,B9:E6:EB:13:4E:8D,ws-rene_nicholson,RENE,NICHOLSON,Bangalore
octavio_peck,10.12.97.242,ServiceAccounts,au,09:69:BE:04:00:83,ws-octavio_peck,OCTAVIO,PECK,Melbourne
grady_matthews,10.6.216.75,Test,ie,A4:62:04:7A:66:E8,ws-grady_matthews,GRADY,MATTHEWS,Belfast
krista_madden,10.14.249.34,ServiceAccounts,il,F8:A8:FF:D4:E5:3C,ws-krista_madden,KRISTA,MADDEN,Tel Aviv
jenifer_snider,10.5.174.241,Domain Controllers,gb,3B:F0:AF:21:8C:9F,ws-jenifer_snider,JENIFER,SNIDER,Reading
isaac_gallegos,10.14.230.230,Groups,il,4F:09:83:B1:83:A3,ws-isaac_gallegos,ISAAC,GALLEGOS,Tel Aviv
cornelius_montoya,10.16.25.160,Test,in,D8:D6:9A:8A:7D:C5,ws-cornelius_montoya,CORNELIUS,MONTOYA,Bangalore
dana_hess,10.7.26.134,HRE,ie,66:5F:30:76:22:3C,ws-dana_hess,DANA,HESS,Dublin
jane_hoffman,10.13.158.67,Stage,sg,04:9E:DD:84:26:07,ws-jane_hoffman,JANE,HOFFMAN,Singapore
maricela_austin,10.5.214.229,Groups,gb,BC:48:E6:1D:A6:D9,ws-maricela_austin,MARICELA,AUSTIN,Reading
bernie_bentley,10.11.141.7,ServiceAccounts,cz,83:3A:04:5C:E8:4C,ws-bernie_bentley,BERNIE,BENTLEY,Prague
francis_berry,10.4.162.133,Test,us,B6:DA:7A:05:5C:CB,ws-francis_berry,FRANCIS,BERRY,Tampa
willard_mccullough,10.1.75.197,ServiceAccounts,us,A1:E5:0F:E8:51:5A,ws-willard_mccullough,WILLARD,MCCULLOUGH,Boston
cassie_hart,10.7.27.212,Devices,ie,4F:2D:4A:2C:D3:EB,ws-cassie_hart,CASSIE,HART,Dublin
dona_sullivan,10.8.99.94,Devices,ie,19:18:F2:C8:81:0F,ws-dona_sullivan,DONA,SULLIVAN,Galway
jerry_mercado,10.2.80.56,ServiceAccounts,us,A0:79:9E:9A:58:59,ws-jerry_mercado,JERRY,MERCADO,Arlington
chasity_greene,10.6.174.68,ServiceAccounts,ie,94:B3:AD:FC:6C:11,ws-chasity_greene,CHASITY,GREENE,Belfast
cornell_hutchinson,10.6.183.38,Devices,ie,FC:1C:7D:76:60:19,ws-cornell_hutchinson,CORNELL,HUTCHINSON,Belfast
colin_padilla,10.2.143.80,ServiceAccounts,us,AA:2A:FA:CE:C2:BC,ws-colin_padilla,COLIN,PADILLA,Arlington
velma_raymond,10.4.50.65,Test,us,2D:4D:98:64:6E:5A,ws-velma_raymond,VELMA,RAYMOND,Tampa
mollie_pratt,10.16.78.8,ServiceAccounts,in,F1:D7:57:D1:76:E3,ws-mollie_pratt,MOLLIE,PRATT,Bangalore
marcie_beasley,10.13.239.79,T2-Roles,sg,D4:6A:87:B2:A0:36,ws-marcie_beasley,MARCIE,BEASLEY,Singapore
charlene_sanchez,10.15.223.96,Test,jp,54:D2:F4:F3:AB:83,ws-charlene_sanchez,CHARLENE,SANCHEZ,Tokyo
german_gonzales,10.15.56.105,Test,jp,C3:4F:CC:9D:5C:5D,ws-german_gonzales,GERMAN,GONZALES,Tokyo
emil_mccall,10.1.152.65,Devices,us,21:2B:D3:58:E5:D1,ws-emil_mccall,EMIL,MCCALL,Boston
richie_goodwin,10.8.16.120,Test,ie,DE:76:0E:5B:EC:BA,ws-richie_goodwin,RICHIE,GOODWIN,Galway
kenton_nash,10.14.42.248,Groups,il,22:6B:5A:D5:9E:6C,ws-kenton_nash,KENTON,NASH,Tel Aviv
johnny_alvarado,10.9.41.207,ServiceAccounts,de,F5:CF:DE:F0:AA:5C,ws-johnny_alvarado,JOHNNY,ALVARADO,Munich
evangelina_roberson,10.15.19.69,Test,jp,01:3E:7F:A9:CD:92,ws-evangelina_roberson,EVANGELINA,ROBERSON,Tokyo
odell_juarez,10.15.250.177,Groups,jp,10:C2:50:91:A4:A8,ws-odell_juarez,ODELL,JUAREZ,Tokyo
stan_fuller,10.11.132.162,AWS,cz,F5:0E:42:C4:57:F8,ws-stan_fuller,STAN,FULLER,Prague
flossie_bradford,10.11.140.90,T0-Roles,cz,45:A1:FC:1F:C0:7F,ws-flossie_bradford,FLOSSIE,BRADFORD,Prague
stephanie_burch,10.6.10.134,Devices,ie,54:B8:CD:86:B3:65,ws-stephanie_burch,STEPHANIE,BURCH,Belfast
sonya_golden,10.16.162.22,Devices,in,BA:03:14:CE:57:F2,ws-sonya_golden,SONYA,GOLDEN,Bangalore
rosalinda_roth,10.9.32.236,OGC,de,65:69:AC:7D:A9:70,ws-rosalinda_roth,ROSALINDA,ROTH,Munich
saul_sherman,10.2.99.102,ServiceAccounts,us,A8:CB:C7:51:CF:52,ws-saul_sherman,SAUL,SHERMAN,Arlington
mauro_boone,10.2.23.46,Devices,us,21:4A:59:FD:25:A4,ws-mauro_boone,MAURO,BOONE,Arlington
alfonso_conrad,10.1.138.92,SEC,us,7D:4A:84:33:24:E6,ws-alfonso_conrad,ALFONSO,CONRAD,Boston
delmar_roth,10.6.14.201,Devices,ie,27:69:9E:12:F9:A7,ws-delmar_roth,DELMAR,ROTH,Belfast
helga_ingram,10.2.188.155,ServiceAccounts,us,1F:B0:E5:FE:23:1A,ws-helga_ingram,HELGA,INGRAM,Arlington
josefa_weber,10.9.172.18,FIN,de,47:8D:32:A6:89:7A,ws-josefa_weber,JOSEFA,WEBER,Munich
jean_rivers,10.5.162.197,Devices,gb,4E:6E:CD:93:D2:97,ws-jean_rivers,JEAN,RIVERS,Reading
theresa_holloway,10.7.142.214,ServiceAccounts,ie,EF:6A:F6:C2:E3:3B,ws-theresa_holloway,THERESA,HOLLOWAY,Dublin
adam_william,10.16.184.78,Devices,in,97:35:EA:B7:91:38,ws-adam_william,ADAM,WILLIAM,Bangalore
kenton_kinney,10.11.32.102,Devices,cz,07:73:40:81:AE:D6,ws-kenton_kinney,KENTON,KINNEY,Prague
coleen_glass,10.9.119.11,Test,de,85:2E:C2:08:99:C4,ws-coleen_glass,COLEEN,GLASS,Munich
guadalupe_ward,10.4.75.53,HRE,us,CD:37:C3:2F:44:65,ws-guadalupe_ward,GUADALUPE,WARD,Tampa
vance_russell,10.16.99.135,Groups,in,B1:65:47:81:1C:9B,ws-vance_russell,VANCE,RUSSELL,Bangalore
lee_fernandez,10.9.237.177,Test,de,9E:D0:A6:61:7C:CF,ws-lee_fernandez,LEE,FERNANDEZ,Munich
bennett_randall,10.7.44.158,ITS,ie,F9:4E:81:02:D7:D3,ws-bennett_randall,BENNETT,RANDALL,Dublin
vilma_hunt,10.3.253.6,Domain Controllers,us,7B:86:F1:1E:DF:09,ws-vilma_hunt,VILMA,HUNT,Austin
tanya_fulton,10.3.240.56,ServiceAccounts,us,5C:A1:16:49:97:EF,ws-tanya_fulton,TANYA,FULTON,Austin
tammy_paul,10.2.166.71,ServiceAccounts,us,47:66:06:37:56:9C,ws-tammy_paul,TAMMY,PAUL,Arlington
suzanne_keller,10.5.189.112,Staging,gb,03:F3:E2:62:B1:FE,ws-suzanne_keller,SUZANNE,KELLER,Reading
morgan_doyle,10.14.226.196,Test,il,E8:F8:BF:E7:DB:A5,ws-morgan_doyle,MORGAN,DOYLE,Tel Aviv
shana_espinoza,10.11.126.17,T1-Devices,cz,19:46:98:47:32:A4,ws-shana_espinoza,SHANA,ESPINOZA,Prague
vicente_palmer,10.3.85.197,Stage,us,80:16:5A:92:76:A4,ws-vicente_palmer,VICENTE,PALMER,Austin
lacey_hart,10.16.181.68,Groups,in,F5:6C:8F:65:D2:72,ws-lacey_hart,LACEY,HART,Bangalore
dean_burke,10.2.144.127,ESM,us,7D:B4:B5:AE:48:C3,ws-dean_burke,DEAN,BURKE,Arlington
kelvin_spears,10.8.6.33,OGC,ie,5F:27:51:81:09:8B,ws-kelvin_spears,KELVIN,SPEARS,Galway
anthony_barrett,10.15.219.78,Devices,jp,61:93:0F:AE:32:C7,ws-anthony_barrett,ANTHONY,BARRETT,Tokyo
georgette_wells,10.15.215.126,Test,jp,F0:DC:62:1C:0E:25,ws-georgette_wells,GEORGETTE,WELLS,Tokyo
horacio_chan,10.14.137.210,Devices,il,66:EA:9A:1F:54:92,ws-horacio_chan,HORACIO,CHAN,Tel Aviv
latonya_wolfe,10.15.173.109,ServiceAccounts,jp,2F:0E:85:B7:F9:AF,ws-latonya_wolfe,LATONYA,WOLFE,Tokyo
roderick_decker,10.13.143.243,BDE,sg,65:8F:57:CD:2C:11,ws-roderick_decker,RODERICK,DECKER,Singapore
elvira_romero,10.12.46.142,SEC,au,75:A3:02:08:79:ED,ws-elvira_romero,ELVIRA,ROMERO,Melbourne
angie_decker,10.7.226.13,Groups,ie,32:87:34:6E:15:D2,ws-angie_decker,ANGIE,DECKER,Dublin
stacie_mcfarland,10.7.150.168,Devices,ie,8E:C6:CC:F2:EA:7A,ws-stacie_mcfarland,STACIE,MCFARLAND,Dublin
lupe_griffith,10.4.40.86,GOO,us,4D:70:C0:8E:11:AE,ws-lupe_griffith,LUPE,GRIFFITH,Tampa
elwood_mcfadden,10.16.184.93,Test,in,16:DA:42:38:F0:06,ws-elwood_mcfadden,ELWOOD,MCFADDEN,Bangalore
sasha_roach,10.11.139.204,Test,cz,51:84:0B:BF:DD:72,ws-sasha_roach,SASHA,ROACH,Prague
dolly_sparks,10.14.194.174,AZR,il,EC:99:09:3B:F3:84,ws-dolly_sparks,DOLLY,SPARKS,Tel Aviv
amy_ramos,10.4.134.132,Testing,us,C8:78:B3:6C:A8:62,ws-amy_ramos,AMY,RAMOS,Tampa
patty_brooks,10.3.96.140,AZR,us,02:4E:81:25:F8:44,ws-patty_brooks,PATTY,BROOKS,Austin
gustavo_key,10.6.53.68,Devices,ie,73:AE:85:54:A7:49,ws-gustavo_key,GUSTAVO,KEY,Belfast
brant_welch,10.4.191.57,Test,us,55:C6:31:ED:FD:47,ws-brant_welch,BRANT,WELCH,Tampa
merlin_richards,10.6.164.213,Test,ie,06:26:3E:0E:61:DA,ws-merlin_richards,MERLIN,RICHARDS,Belfast
edith_christian,10.5.178.151,ServiceAccounts,gb,8C:B6:65:04:98:78,ws-edith_christian,EDITH,CHRISTIAN,Reading
angel_foley,10.16.78.204,ESM,in,63:15:69:31:F1:61,ws-angel_foley,ANGEL,FOLEY,Bangalore
